_key,code_a,desc_a,code_b,desc_b,n_both,lift,odds_ratio,or_adjusted,confounding_ratio,chapter_a,chapter_b,ccsr_desc_a,ccsr_desc_b,code_pairs_in_group,max_lift_in_group
General sensation/perception signs and symptoms | Trauma- and stressor-related disorders,F4310,"Post-traumatic stress disorder, unspecified",R440,Auditory hallucinations,630,8.476577286279827,9.556320151217706,6.630423235535191,1.4412835820195338,Mental/behavioural,Symptoms/signs,Trauma- and stressor-related disorders,General sensation/perception signs and symptoms,1,8.476577286279827
General sensation/perception signs and symptoms | Respiratory signs and symptoms,R0602,Shortness of breath,R42,Dizziness and giddiness,1203,7.899665182638921,8.476250143117273,6.615057454745797,1.2813569951741255,Symptoms/signs,Symptoms/signs,Respiratory signs and symptoms,General sensation/perception signs and symptoms,1,7.899665182638921
Schizophrenia spectrum and other psychotic disorders | Unacceptable PDX,F250,"Schizoaffective disorder, bipolar type",Z9114,Patient's other noncompliance with medication regimen,5950,9.06876664468232,11.65093205264702,6.612665479952686,1.761911605534654,Mental/behavioural,Factors/status,Schizophrenia spectrum and other psychotic disorders,Unacceptable PDX,7,11.506741183328243
Obsessive-compulsive and related disorders | Unacceptable PDX,F429,"Obsessive-compulsive disorder, unspecified",Z915,Personal history of self-harm,1417,10.950976264191825,12.325415048032168,6.596146136241551,1.8685782263543247,Mental/behavioural,Factors/status,Obsessive-compulsive and related disorders,Unacceptable PDX,2,11.161153002256976
Acute phlebitis; thrombophlebitis and thromboembolism | Conditions due to neoplasm or the treatment of neoplasm,G893,Neoplasm related pain (acute) (chronic),I81,Portal vein thrombosis,608,9.032005381833214,9.611890496314729,6.586885822755946,1.459246562785132,Nervous,Circulatory,Conditions due to neoplasm or the treatment of neoplasm,Acute phlebitis; thrombophlebitis and thromboembolism,1,9.032005381833214
Other general signs and symptoms | Secondary malignancies,C787,Secondary malig neoplasm of liver and intrahepatic bile duct,R64,Cachexia,4194,7.776550266191515,8.800019689012023,6.575079224113043,1.3383899096971137,Neoplasm,Symptoms/signs,Secondary malignancies,Other general signs and symptoms,4,7.95416125585785
Other specified and unspecified lower respiratory disease | Shock,J810,Acute pulmonary edema,R570,Cardiogenic shock,808,7.996530226872266,8.47549253170794,6.568156457242706,1.2903913886463554,Respiratory,Symptoms/signs,Other specified and unspecified lower respiratory disease,Shock,1,7.996530226872266
Fluid and electrolyte disorders | Heart failure,E873,Alkalosis,I5082,Biventricular heart failure,548,8.115143327368546,8.613429839145494,6.5591326947279205,1.3131964605730222,Endocrine/metabolic,Circulatory,Fluid and electrolyte disorders,Heart failure,1,8.115143327368546
Nervous system signs and symptoms | Occlusion or stenosis of precerebral or cerebral arteries without infarction,I6523,Occlusion and stenosis of bilateral carotid arteries,R29810,Facial weakness,2064,9.497417706819782,10.516583313593513,6.555289091623786,1.604289782891709,Circulatory,Symptoms/signs,Occlusion or stenosis of precerebral or cerebral arteries without infarction,Nervous system signs and symptoms,11,11.472801119879076
Cardiac arrest and ventricular fibrillation | Myocarditis and cardiomyopathy,I420,Dilated cardiomyopathy,I4901,Ventricular fibrillation,1007,9.345031899309166,10.094635398120111,6.548397874806727,1.5415427698669042,Circulatory,Circulatory,Myocarditis and cardiomyopathy,Cardiac arrest and ventricular fibrillation,1,9.345031899309166
Acute and unspecified renal failure | Septicemia,A4159,Other Gram-negative sepsis,N170,Acute kidney failure with tubular necrosis,1822,8.055980478020182,9.12440974328104,6.543771705279241,1.3943655363037573,Infectious,Genitourinary,Septicemia,Acute and unspecified renal failure,4,8.126336455790474
Abdominal pain and other digestive/abdomen signs and symptoms | Secondary malignancies,C787,Secondary malig neoplasm of liver and intrahepatic bile duct,R188,Other ascites,5283,7.896170580200295,9.09756225017724,6.528146605640864,1.3935903710122235,Neoplasm,Symptoms/signs,Secondary malignancies,Abdominal pain and other digestive/abdomen signs and symptoms,2,15.2900320059085
Conduction disorders | Medical examination/evaluation,I447,"Left bundle-branch block, unspecified",Z006,Encntr for exam for nrml cmprsn and ctrl in clncl rsrch prog,2374,10.868722205190718,12.268558463895426,6.526299496689044,1.879864457663884,Circulatory,Factors/status,Conduction disorders,Medical examination/evaluation,2,13.565408052322343
Occlusion or stenosis of precerebral or cerebral arteries without infarction | Unacceptable PDX,I6523,Occlusion and stenosis of bilateral carotid arteries,R29700,NIHSS score 0,583,9.88404176880876,10.459697210342286,6.515680339888709,1.6053115967504543,Circulatory,Symptoms/signs,Occlusion or stenosis of precerebral or cerebral arteries without infarction,Unacceptable PDX,3,11.390598614007589
Cerebral infarction | Sequela of cerebral infarction and other cerebrovascular disease,I63511,Cereb infrc d/t unsp occls or stenos of right mid cereb art,I69354,Hemiplga following cerebral infrc affecting left nondom side,518,9.169370311734918,9.88350781918068,6.497538420848033,1.5211157178337582,Circulatory,Circulatory,Cerebral infarction,Sequela of cerebral infarction and other cerebrovascular disease,1,9.169370311734918
Spondylopathies/spondyloarthropathy (including infective) | Unacceptable PDX,M48061,"Spinal stenosis, lumbar region without neurogenic claud",Z981,Arthrodesis status,5604,7.899913535347858,9.142050359878969,6.494580940547947,1.4076428400178893,Musculoskeletal,Factors/status,Spondylopathies/spondyloarthropathy (including infective),Unacceptable PDX,12,11.370989664542616
Cardiac arrest and ventricular fibrillation | Other nervous system disorders (neither hereditary nor degenerative),G936,Cerebral edema,I469,"Cardiac arrest, cause unspecified",1576,7.781871513163997,8.399760676021371,6.471198428713816,1.2980224248340453,Nervous,Circulatory,Other nervous system disorders (neither hereditary nor degenerative),Cardiac arrest and ventricular fibrillation,1,7.781871513163997
Hypertension with complications and secondary hypertension | Paralysis (other than cerebral palsy),G8194,"Hemiplegia, unspecified affecting left nondominant side",I161,Hypertensive emergency,2443,7.704059704573831,8.464809541062046,6.465075861060927,1.3093132583401674,Nervous,Circulatory,Paralysis (other than cerebral palsy),Hypertension with complications and secondary hypertension,2,8.213154216538033
Pituitary disorders | Respiratory cancers,C3490,Malignant neoplasm of unsp part of unsp bronchus or lung,E222,Syndrome of inappropriate secretion of antidiuretic hormone,1263,8.928472570217917,9.604627216324758,6.458346814409418,1.4871649808114324,Neoplasm,Endocrine/metabolic,Respiratory cancers,Pituitary disorders,1,8.928472570217917
Acute phlebitis; thrombophlebitis and thromboembolism | Hepatitis,B182,Chronic viral hepatitis C,I81,Portal vein thrombosis,751,9.573796421454292,10.321051588453102,6.4494803924465485,1.600291955386178,Infectious,Circulatory,Hepatitis,Acute phlebitis; thrombophlebitis and thromboembolism,1,9.573796421454292
"Fracture of torso, initial encounter | Unacceptable PDX",S2242XA,"Multiple fractures of ribs, left side, init for clos fx",W19XXXA,"Unspecified fall, initial encounter",1523,7.900582165842041,8.814492380278635,6.444804707508046,1.367689601208545,Injury,External cause,"Fracture of torso, initial encounter",Unacceptable PDX,22,45.313553008652384
Alcohol-related disorders | Other specified and unspecified liver disease,F1010,"Alcohol abuse, uncomplicated",K7030,Alcoholic cirrhosis of liver without ascites,5503,10.348026132538168,12.783101194187314,6.436941648258983,1.985896702612613,Mental/behavioural,Digestive,Alcohol-related disorders,Other specified and unspecified liver disease,4,15.131947499527596
Gastrointestinal cancers - bile duct | Unacceptable PDX,C221,Intrahepatic bile duct carcinoma,Z9221,Personal history of antineoplastic chemotherapy,610,8.454017508818662,9.525893996318295,6.4352432014922885,1.480269462715769,Neoplasm,Factors/status,Gastrointestinal cancers - bile duct,Unacceptable PDX,1,8.454017508818662
Hematuria | Urinary system cancers - bladder,C679,"Malignant neoplasm of bladder, unspecified",R319,"Hematuria, unspecified",841,11.04394557989542,11.935967581929154,6.418388768404134,1.8596516996113508,Neoplasm,Symptoms/signs,Urinary system cancers - bladder,Hematuria,1,11.04394557989542
Genitourinary signs and symptoms | Other specified and unspecified diseases of kidney and ureters,N1330,Unspecified hydronephrosis,R338,Other retention of urine,2262,8.871749921266213,9.84026694031225,6.406411228073935,1.5360030116690917,Genitourinary,Symptoms/signs,Other specified and unspecified diseases of kidney and ureters,Genitourinary signs and symptoms,2,10.70287137715351
"Malignant neoplasm, unspecified | Other aftercare encounter",C801,"Malignant (primary) neoplasm, unspecified",Z515,Encounter for palliative care,1338,7.722171557205156,9.6692009094442,6.40206677334198,1.51032490784171,Neoplasm,Factors/status,"Malignant neoplasm, unspecified",Other aftercare encounter,1,7.722171557205156
Acute and unspecified renal failure | Urinary tract infections,B3749,Other urogenital candidiasis,N170,Acute kidney failure with tubular necrosis,1148,7.685383131133735,8.601615177035793,6.398248356598666,1.3443703178800088,Infectious,Genitourinary,Urinary tract infections,Acute and unspecified renal failure,1,7.685383131133735
Acute myocardial infarction | Unacceptable PDX,I214,Non-ST elevation (NSTEMI) myocardial infarction,I2582,Chronic total occlusion of coronary artery,3148,8.953956358841367,10.827018339109502,6.390865694499412,1.694139551145358,Circulatory,Circulatory,Acute myocardial infarction,Unacceptable PDX,4,16.48977434838038
Aplastic anemia | Other specified and unspecified nutritional and metabolic disorders,D61818,Other pancytopenia,E7220,"Disorder of urea cycle metabolism, unspecified",896,7.720248669227018,8.375926847471296,6.384047521697304,1.312008850028801,Blood/immune,Endocrine/metabolic,Aplastic anemia,Other specified and unspecified nutritional and metabolic disorders,1,7.720248669227018
Obesity | Other specified and unspecified hematologic conditions,D751,Secondary polycythemia,E662,Morbid (severe) obesity with alveolar hypoventilation,715,8.356474200387009,8.86209119921936,6.343786165738389,1.3969719293317089,Blood/immune,Endocrine/metabolic,Other specified and unspecified hematologic conditions,Obesity,1,8.356474200387009
Fluid and electrolyte disorders | Other specified and unspecified liver disease,E8770,"Fluid overload, unspecified",K7031,Alcoholic cirrhosis of liver with ascites,2877,7.660056977768071,8.54899082613039,6.338472795315579,1.348746157347001,Endocrine/metabolic,Digestive,Fluid and electrolyte disorders,Other specified and unspecified liver disease,2,11.26204692246766
Biliary tract disease | Other specified and unspecified diseases of kidney and ureters,K8020,Calculus of gallbladder w/o cholecystitis w/o obstruction,N281,"Cyst of kidney, acquired",1744,7.65327443431806,8.28224224930125,6.333676513809657,1.3076516034949102,Digestive,Genitourinary,Biliary tract disease,Other specified and unspecified diseases of kidney and ureters,1,7.65327443431806
Gastroduodenal ulcer | Other specified and unspecified liver disease,K269,"Duodenal ulcer, unsp as acute or chronic, w/o hemor or perf",K766,Portal hypertension,676,7.6678366691406,8.188747692589423,6.319864121313867,1.295715783662612,Digestive,Digestive,Gastroduodenal ulcer,Other specified and unspecified liver disease,1,7.6678366691406
Fluid and electrolyte disorders | Pituitary disorders,E222,Syndrome of inappropriate secretion of antidiuretic hormone,E861,Hypovolemia,2803,7.780774236768234,8.71202780713873,6.304946330163405,1.3817766799155198,Endocrine/metabolic,Endocrine/metabolic,Pituitary disorders,Fluid and electrolyte disorders,1,7.780774236768234
Fluid and electrolyte disorders | Urinary tract infections,B3749,Other urogenital candidiasis,E870,Hyperosmolality and hypernatremia,1437,7.788928179991614,8.967894224599931,6.28593101658454,1.4266612536694103,Infectious,Endocrine/metabolic,Urinary tract infections,Fluid and electrolyte disorders,1,7.788928179991614
Cataract and other lens disorders | Glaucoma,H269,Unspecified cataract,H409,Unspecified glaucoma,1564,10.692325469826422,12.294686698924664,6.2728410938775285,1.9599869524711264,Eye/ear,Eye/ear,Cataract and other lens disorders,Glaucoma,1,10.692325469826422
Other and ill-defined cerebrovascular disease | Other nervous system disorders (neither hereditary nor degenerative),G936,Cerebral edema,I671,"Cerebral aneurysm, nonruptured",647,7.762178752512106,8.230977522712458,6.267336768329438,1.3133134259364891,Nervous,Circulatory,Other nervous system disorders (neither hereditary nor degenerative),Other and ill-defined cerebrovascular disease,1,7.762178752512106
Dysphagia | Paralysis (other than cerebral palsy),G8191,"Hemiplegia, unspecified affecting right dominant side",R1312,"Dysphagia, oropharyngeal phase",1367,8.23487869310196,8.852846121083275,6.249612737078047,1.4165431513157,Nervous,Symptoms/signs,Paralysis (other than cerebral palsy),Dysphagia,1,8.23487869310196
Cerebral infarction | Hypertension with complications and secondary hypertension,I161,Hypertensive emergency,I6381,Other cereb infrc due to occls or stenosis of small artery,648,7.848257630986263,8.389241828112674,6.245187347593501,1.3433130763235397,Circulatory,Circulatory,Hypertension with complications and secondary hypertension,Cerebral infarction,1,7.848257630986263
